"discipline","focal_game","next_game","model","model_description","odds_ratio","estimate","standard_error","z_value","p_value","term"
"WS",2,3,"controls_only","Controls only",0.738338286900512,-0.303353176073184,0.262416915952058,-1.15599703232777,0.247682370864591,"tournament_typeHSBC BWF World Tour Super 1000"
"WS",2,3,"controls_only","Controls only",1.01576373358069,0.0156407764250538,0.194062067244163,0.0805967732239762,0.935762632452613,"tournament_typeHSBC BWF World Tour Super 300"
"WS",2,3,"controls_only","Controls only",0.997303941343652,-0.00269969956803386,0.207563414209575,-0.0130066253646608,0.989622507031613,"tournament_typeHSBC BWF World Tour Super 500"
"WS",2,3,"controls_only","Controls only",0.959321926487868,-0.0415285706615321,0.265668959918025,-0.156316984394211,0.875783169294642,"tournament_typeHSBC BWF World Tour Super 750"
"WS",2,3,"final_score_diff","Controls + final score differential",0.796259420333149,-0.227830241292092,0.373204875020767,-0.610469628188576,0.541550756632875,"(Intercept)"
"WS",2,3,"final_score_diff","Controls + final score differential",1.49603285597997,0.402816841864571,0.0536624107043874,7.50649917842094,6.07295183846164e-14,"elo_difference_100"
"WS",2,3,"final_score_diff","Controls + final score differential",1.04376002250267,0.0428295995345935,0.0108126901269982,3.96104938100947,7.46210972489988e-05,"final_score_diff"
"WS",2,3,"final_score_diff","Controls + final score differential",1.41460359540593,0.346849347257928,0.439660365229383,0.788902923002775,0.430168747183098,"roundQualification quarter final"
"WS",2,3,"final_score_diff","Controls + final score differential",1.23053004083433,0.207445004069318,0.555389438263695,0.373512691775072,0.708766901048876,"roundQualification round of 16"
"WS",2,3,"final_score_diff","Controls + final score differential",1.8538024750881,0.61723892160171,0.417845053733224,1.47719571187216,0.139623182933332,"roundQuarter final"
"WS",2,3,"final_score_diff","Controls + final score differential",2.63981103652619e-06,-12.8448032204412,378.584934775581,-0.033928458426523,0.972934199704771,"roundRound 1"
"WS",2,3,"final_score_diff","Controls + final score differential",1.44627284166919e-06,-13.4465207648421,378.584935271291,-0.0355178442459852,0.971666817701419,"roundRound 2"
"WS",2,3,"final_score_diff","Controls + final score differential",8.12546467067993e-07,-14.0230927341403,378.586421140335,-0.0370406648286579,0.970452582128775,"roundRound 3"
"WS",2,3,"final_score_diff","Controls + final score differential",1.39529722867944,0.333107459731468,0.392607377542919,0.848449312940007,0.396187789464099,"roundRound of 16"
"WS",2,3,"final_score_diff","Controls + final score differential",1.32849286809111,0.284045117811234,0.378129345843832,0.751185066520981,0.452541286232753,"roundRound of 32"
"WS",2,3,"final_score_diff","Controls + final score differential",1.50873704714251,0.411272908234517,0.435117710751178,0.945199191098206,0.344557192359709,"roundSemi final"
"WS",2,3,"final_score_diff","Controls + final score differential",532687.088087744,13.1856894539925,378.583973743879,0.0348289689169804,0.972216120784536,"tournament_typeHSBC BWF World Tour Finals"
"WS",2,3,"final_score_diff","Controls + final score differential",0.732869563559582,-0.310787541689341,0.264948890731545,-1.17300940883818,0.240792032626931,"tournament_typeHSBC BWF World Tour Super 1000"
"WS",2,3,"final_score_diff","Controls + final score differential",0.984021531369543,-0.0161075006961668,0.195663278951342,-0.082322553227642,0.934390220405586,"tournament_typeHSBC BWF World Tour Super 300"
"WS",2,3,"final_score_diff","Controls + final score differential",0.977461337276247,-0.0227965405634145,0.209349344178287,-0.108892342858263,0.913287880043673,"tournament_typeHSBC BWF World Tour Super 500"
"WS",2,3,"final_score_diff","Controls + final score differential",0.959533120630032,-0.0413084454953975,0.269532297786909,-0.153259723730979,0.87819346118594,"tournament_typeHSBC BWF World Tour Super 750"
"WS",2,3,"max_streak_diff","Controls + final score differential + maximum-streak differential",0.792178567580687,-0.232968448463897,0.373647932943569,-0.623497222716019,0.532957826755817,"(Intercept)"
"WS",2,3,"max_streak_diff","Controls + final score differential + maximum-streak differential",1.49486358250335,0.402034953517555,0.0536945517490315,7.48744407806341,7.02277705998195e-14,"elo_difference_100"
"WS",2,3,"max_streak_diff","Controls + final score differential + maximum-streak differential",1.03908406520572,0.0383396185704618,0.0176956327162397,2.16661473400025,0.0302642429783624,"final_score_diff"
"WS",2,3,"max_streak_diff","Controls + final score differential + maximum-streak differential",1.01379985564521,0.0137055046662916,0.0428137851668264,0.320118966657287,0.74887814828076,"max_streak_diff"
"WS",2,3,"max_streak_diff","Controls + final score differential + maximum-streak differential",1.41390990481385,0.346358848905395,0.439772904909471,0.787585694886533,0.430939084867915,"roundQualification quarter final"
"WS",2,3,"max_streak_diff","Controls + final score differential + maximum-streak differential",1.23319993544258,0.209612364680344,0.555555606762469,0.377302221647751,0.705949021352858,"roundQualification round of 16"
"WS",2,3,"max_streak_diff","Controls + final score differential + maximum-streak differential",1.86031211822043,0.620744279142196,0.418101030841822,1.48467531374502,0.137629854149145,"roundQuarter final"
"WS",2,3,"max_streak_diff","Controls + final score differential + maximum-streak differential",2.55988102903268e-06,-12.8755497735868,378.587710032878,-0.03400942352954,0.972869636159456,"roundRound 1"
"WS",2,3,"max_streak_diff","Controls + final score differential + maximum-streak differential",1.39403200254742e-06,-13.4833102885384,378.587712694134,-0.0356147593713156,0.97158953951168,"roundRound 2"
"WS",2,3,"max_streak_diff","Controls + final score differential + maximum-streak differential",7.70183974019319e-07,-14.0766364233394,378.589225365102,-0.0371818199785382,0.970340034143829,"roundRound 3"
"WS",2,3,"max_streak_diff","Controls + final score differential + maximum-streak differential",1.40195153049402,0.337865216327206,0.392996122141396,0.859716412686754,0.389945385241961,"roundRound of 16"
"WS",2,3,"max_streak_diff","Controls + final score differential + maximum-streak differential",1.33365510221125,0.287923369995625,0.378455744377607,0.760784779391133,0.446785626978809,"roundRound of 32"
"WS",2,3,"max_streak_diff","Controls + final score differential + maximum-streak differential",1.51966654416263,0.418490931950754,0.435846935283462,0.96017867299808,0.336965298548129,"roundSemi final"
"WS",2,3,"max_streak_diff","Controls + final score differential + maximum-streak differential",551291.521158526,13.2200190247362,378.586753433749,0.0349193914072052,0.972144017935042,"tournament_typeHSBC BWF World Tour Finals"
"WS",2,3,"max_streak_diff","Controls + final score differential + maximum-streak differential",0.732704393181914,-0.311012941953323,0.264847279405173,-1.17431050321466,0.240270677807586,"tournament_typeHSBC BWF World Tour Super 1000"
"WS",2,3,"max_streak_diff","Controls + final score differential + maximum-streak differential",0.984371423317047,-0.0157519904304385,0.195722809764705,-0.0804811173995269,0.935854613645967,"tournament_typeHSBC BWF World Tour Super 300"
"WS",2,3,"max_streak_diff","Controls + final score differential + maximum-streak differential",0.977847480890367,-0.0224015711186365,0.209330461002244,-0.107015343163059,0.914776807572347,"tournament_typeHSBC BWF World Tour Super 500"
"WS",2,3,"max_streak_diff","Controls + final score differential + maximum-streak differential",0.96085995802145,-0.0399266058946427,0.269645983108547,-0.148070464222603,0.882287158604189,"tournament_typeHSBC BWF World Tour Super 750"
"WS",2,3,"streak_bonus","Controls + final score differential + streak-bonus momentum",0.792764456302238,-0.232229130091678,0.373510133791816,-0.621747869955025,0.534107669306252,"(Intercept)"
"WS",2,3,"streak_bonus","Controls + final score differential + streak-bonus momentum",1.49459299858287,0.401853928027546,0.0536912289078259,7.48453585812734,7.180042901678e-14,"elo_difference_100"
"WS",2,3,"streak_bonus","Controls + final score differential + streak-bonus momentum",1.03085874388424,0.0303921868065833,0.0314146095021495,0.967453910401266,0.333317171078861,"final_score_diff"
"WS",2,3,"streak_bonus","Controls + final score differential + streak-bonus momentum",1.41902132571619,0.349967426758558,0.439886493861112,0.795585751421265,0.426272851058249,"roundQualification quarter final"
"WS",2,3,"streak_bonus","Controls + final score differential + streak-bonus momentum",1.23161181785969,0.208323732556182,0.555608433044286,0.374947031337764,0.707699860379512,"roundQualification round of 16"
"WS",2,3,"streak_bonus","Controls + final score differential + streak-bonus momentum",1.86287189701621,0.622119327589244,0.418199032285809,1.48761541648922,0.136852345423819,"roundQuarter final"
"WS",2,3,"streak_bonus","Controls + final score differential + streak-bonus momentum",2.5933508909506e-06,-12.8625597381756,378.589979907129,-0.0339749080029293,0.972897159659398,"roundRound 1"
"WS",2,3,"streak_bonus","Controls + final score differential + streak-bonus momentum",1.41517855099675e-06,-13.4682548503797,378.589977328243,-0.0355747791989287,0.971621418872189,"roundRound 2"
"WS",2,3,"streak_bonus","Controls + final score differential + streak-bonus momentum",7.84405371455528e-07,-14.0583398947951,378.591479176024,-0.0371332707365524,0.970378744102124,"roundRound 3"
"WS",2,3,"streak_bonus","Controls + final score differential + streak-bonus momentum",1.40062137109699,0.336915974652775,0.392872286615808,0.857571241674898,0.391129260602388,"roundRound of 16"
"WS",2,3,"streak_bonus","Controls + final score differential + streak-bonus momentum",1.333179641539,0.287566796962069,0.37841548428405,0.759923441045592,0.447300348924303,"roundRound of 32"
"WS",2,3,"streak_bonus","Controls + final score differential + streak-bonus momentum",1.5146276376328,0.41516962501083,0.435435708755246,0.95345791964938,0.340358107290605,"roundSemi final"
"WS",2,3,"streak_bonus","Controls + final score differential + streak-bonus momentum",1.0152528853391,0.0151377295788491,0.035949715649013,0.421080648499224,0.673696191857769,"streak_bonus_momentum"
"WS",2,3,"streak_bonus","Controls + final score differential + streak-bonus momentum",539809.941543421,13.1989723964832,378.589018186089,0.0348635902322857,0.97218851373778,"tournament_typeHSBC BWF World Tour Finals"
"WS",2,3,"streak_bonus","Controls + final score differential + streak-bonus momentum",0.733181559071065,-0.310361914627123,0.264828619143583,-1.17193495034936,0.241223173652354,"tournament_typeHSBC BWF World Tour Super 1000"
"WS",2,3,"streak_bonus","Controls + final score differential + streak-bonus momentum",0.985078201895238,-0.0150342481744446,0.195746022507927,-0.0768048718529431,0.938778775011407,"tournament_typeHSBC BWF World Tour Super 300"
"WS",2,3,"streak_bonus","Controls + final score differential + streak-bonus momentum",0.977526869631849,-0.0227294993859841,0.209328439791535,-0.108582949400568,0.913533285188802,"tournament_typeHSBC BWF World Tour Super 500"
"WS",2,3,"streak_bonus","Controls + final score differential + streak-bonus momentum",0.959836476266313,-0.0409923462518786,0.269659502039245,-0.15201521156081,0.879174937996576,"tournament_typeHSBC BWF World Tour Super 750"
