"tournament","city","country","date","tournament_type","discipline","round","winner","nb_sets","retired","game_1_score","game_2_score","game_3_score","team_one_players","team_two_players","team_one_nationalities","team_two_nationalities","team_one_total_points","team_two_total_points","team_one_most_consecutive_points","team_two_most_consecutive_points","team_one_game_points","team_two_game_points","team_one_most_consecutive_points_game_1","team_two_most_consecutive_points_game_1","team_one_game_points_game_1","team_two_game_points_game_1","game_1_scores","team_one_most_consecutive_points_game_2","team_two_most_consecutive_points_game_2","team_one_game_points_game_2","team_two_game_points_game_2","game_2_scores","team_one_most_consecutive_points_game_3","team_two_most_consecutive_points_game_3","team_one_game_points_game_3","team_two_game_points_game_3","game_3_scores","team_one_pre_match_elo","team_two_pre_match_elo","team_one_pre_match_weighted_elo","team_two_pre_match_weighted_elo"
"YONEX-SUNRISE India Open 2019","New Delhi","India","27-03-2019","HSBC BWF World Tour Super 500","MS","Round of 32",2,3,"False","21-15","11-21","7-21","Siddharath Thakur","Suppanyu Avihingsanon","IND","THA",39,57,6,10,2,2,6,3,2,0,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '2-4', '2-5', '3-5', '3-6', '4-6', '5-6', '6-6', '7-6', '8-6', '9-6', '9-7', '10-7', '11-7', '12-7', '12-8', '12-9', '13-9', '14-9', '15-9', '15-10', '15-11', '15-12', '16-12', '17-12', '18-12', '19-12', '19-13', '19-14', '20-14', '20-15', '21-15']",2,4,0,1,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '2-4', '2-5', '3-5', '3-6', '4-6', '4-7', '4-8', '4-9', '4-10', '5-10', '5-11', '6-11', '6-12', '7-12', '7-13', '7-14', '8-14', '8-15', '9-15', '10-15', '10-16', '10-17', '10-18', '11-18', '11-19', '11-20', '11-21']",3,7,0,1,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '0-6', '0-7', '1-7', '1-8', '2-8', '3-8', '4-8', '4-9', '4-10', '4-11', '5-11', '5-12', '5-13', '5-14', '5-15', '6-15', '7-15', '7-16', '7-17', '7-18', '7-19', '7-20', '7-21']",1463.80818252597,1415.91764157802,1467.82587253225,1411.6034250874
"YONEX-SUNRISE India Open 2019","New Delhi","India","28-03-2019","HSBC BWF World Tour Super 500","MS","Round of 16",1,3,"False","21-19","12-21","21-18","Khosit Phetpradab","Sitthikom Thammasin","THA","THA",54,58,5,5,4,2,5,4,2,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '3-3', '4-3', '4-4', '4-5', '5-5', '5-6', '5-7', '5-8', '5-9', '6-9', '7-9', '8-9', '8-10', '9-10', '9-11', '10-11', '10-12', '11-12', '11-13', '12-13', '12-14', '13-14', '14-14', '15-14', '16-14', '17-14', '17-15', '17-16', '17-17', '18-17', '18-18', '19-18', '20-18', '20-19', '21-19']",4,5,0,2,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '2-4', '3-4', '4-4', '5-4', '6-4', '6-5', '7-5', '7-6', '7-7', '7-8', '7-9', '7-10', '8-10', '8-11', '8-12', '8-13', '8-14', '8-15', '9-15', '10-15', '10-16', '10-17', '10-18', '11-18', '11-19', '11-20', '12-20', '12-21']",4,4,2,0,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '2-4', '2-5', '3-5', '3-6', '4-6', '5-6', '6-6', '6-7', '6-8', '7-8', '8-8', '8-9', '8-10', '9-10', '9-11', '10-11', '10-12', '11-12', '12-12', '13-12', '14-12', '14-13', '15-13', '15-14', '16-14', '16-15', '16-16', '17-16', '17-17', '18-17', '19-17', '20-17', '20-18', '21-18']",1534.05852991397,1729.22011458051,1556.00936580177,1750.10916173589
"YONEX-SUNRISE India Open 2019","New Delhi","India","28-03-2019","HSBC BWF World Tour Super 500","MS","Round of 16",2,3,"False","21-18","16-21","15-21","Sameer Verma","B. Sai Praneeth","IND","IND",52,60,6,7,3,2,5,7,3,0,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '3-3', '4-3', '5-3', '5-4', '6-4', '7-4', '7-5', '8-5', '8-6', '9-6', '9-7', '9-8', '9-9', '9-10', '9-11', '9-12', '9-13', '10-13', '11-13', '12-13', '12-14', '13-14', '14-14', '14-15', '15-15', '16-15', '17-15', '18-15', '19-15', '19-16', '20-16', '20-17', '20-18', '21-18']",3,4,0,1,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2', '3-3', '4-3', '5-3', '5-4', '5-5', '5-6', '6-6', '7-6', '7-7', '7-8', '8-8', '8-9', '9-9', '10-9', '11-9', '11-10', '12-10', '12-11', '12-12', '13-12', '13-13', '13-14', '13-15', '14-15', '14-16', '15-16', '15-17', '16-17', '16-18', '16-19', '16-20', '16-21']",6,6,0,1,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '4-2', '4-3', '5-3', '5-4', '5-5', '5-6', '5-7', '5-8', '5-9', '6-9', '7-9', '7-10', '7-11', '7-12', '8-12', '9-12', '10-12', '11-12', '12-12', '13-12', '13-13', '14-13', '14-14', '14-15', '14-16', '15-16', '15-17', '15-18', '15-19', '15-20', '15-21']",1759.63238962624,1667.29636462933,1801.22472982342,1737.4460811868
"YONEX-SUNRISE India Open 2019","New Delhi","India","28-03-2019","HSBC BWF World Tour Super 500","MS","Round of 16",1,2,"False","21-11","21-13","","Kashyap Parupalli","Tanongsak Saensomboonsuk","IND","THA",42,24,7,4,3,0,6,3,1,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '4-1', '4-2', '4-3', '5-3', '6-3', '6-4', '7-4', '7-5', '7-6', '8-6', '8-7', '9-7', '10-7', '11-7', '12-7', '13-7', '14-7', '14-8', '14-9', '15-9', '15-10', '16-10', '17-10', '17-11', '18-11', '19-11', '20-11', '21-11']",4,4,2,0,"['0-0', '1-0', '2-0', '3-0', '3-1', '4-1', '4-2', '5-2', '6-2', '7-2', '7-3', '8-3', '9-3', '10-3', '11-3', '11-4', '11-5', '12-5', '12-6', '13-6', '13-7', '14-7', '15-7', '16-7', '16-8', '17-8', '18-8', '18-9', '18-10', '18-11', '18-12', '19-12', '20-12', '20-13', '21-13']",,,,,"[]",1631.86671080378,1597.10954295523,1654.36040748971,1620.77218289605
"YONEX-SUNRISE India Open 2019","New Delhi","India","28-03-2019","HSBC BWF World Tour Super 500","MS","Round of 16",1,2,"False","21-8","21-15","","Yuxiang Huang","Brice Leverdez","CHN","FRA",42,23,7,4,4,0,5,2,1,0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '4-2', '4-3', '5-3', '5-4', '5-5', '6-5', '7-5', '8-5', '9-5', '10-5', '10-6', '11-6', '12-6', '13-6', '14-6', '15-6', '15-7', '16-7', '17-7', '17-8', '18-8', '19-8', '20-8', '21-8']",7,4,3,0,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '2-4', '2-5', '3-5', '4-5', '5-5', '6-5', '6-6', '6-7', '7-7', '8-7', '9-7', '10-7', '11-7', '11-8', '12-8', '13-8', '14-8', '15-8', '16-8', '17-8', '18-8', '18-9', '18-10', '18-11', '18-12', '19-12', '19-13', '20-13', '20-14', '20-15', '21-15']",,,,,"[]",1559.69876608753,1552.60388945657,1591.48323551485,1590.97687415317
"YONEX-SUNRISE India Open 2019","New Delhi","India","28-03-2019","HSBC BWF World Tour Super 500","MS","Round of 16",2,2,"False","11-21","9-21","","Suppanyu Avihingsanon","Viktor Axelsen","THA","DEN",20,42,3,10,0,4,3,4,0,2,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '4-2', '4-3', '4-4', '5-4', '5-5', '5-6', '5-7', '6-7', '6-8', '6-9', '6-10', '7-10', '7-11', '7-12', '8-12', '8-13', '9-13', '9-14', '9-15', '9-16', '10-16', '10-17', '10-18', '10-19', '10-20', '11-20', '11-21']",3,10,0,2,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '1-5', '1-6', '2-6', '2-7', '2-8', '2-9', '2-10', '2-11', '2-12', '2-13', '2-14', '2-15', '2-16', '3-16', '4-16', '4-17', '5-17', '5-18', '5-19', '6-19', '7-19', '8-19', '8-20', '9-20', '9-21']",,,,,"[]",1456.84869332044,1969.85468871652,1458.81815065043,2050.0077366601
"YONEX-SUNRISE India Open 2019","New Delhi","India","28-03-2019","HSBC BWF World Tour Super 500","MS","Round of 16",1,2,"False","21-16","21-13","","Tzu Wei Wang","Subhankar Dey","TPE","IND",42,29,6,6,2,0,5,6,1,0,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '0-6', '1-6', '2-6', '3-6', '4-6', '4-7', '5-7', '6-7', '7-7', '7-8', '8-8', '9-8', '10-8', '10-9', '10-10', '11-10', '12-10', '13-10', '14-10', '15-10', '15-11', '16-11', '17-11', '17-12', '18-12', '19-12', '19-13', '19-14', '19-15', '19-16', '20-16', '21-16']",4,3,1,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '4-1', '5-1', '5-2', '6-2', '7-2', '7-3', '7-4', '8-4', '9-4', '10-4', '10-5', '10-6', '10-7', '11-7', '12-7', '13-7', '14-7', '14-8', '14-9', '14-10', '15-10', '15-11', '15-12', '16-12', '17-12', '18-12', '18-13', '19-13', '20-13', '21-13']",,,,,"[]",1545.04018547313,1638.57464886181,1577.63412574376,1662.42123202104
"YONEX-SUNRISE India Open 2019","New Delhi","India","28-03-2019","HSBC BWF World Tour Super 500","MS","Round of 16",2,3,"False","19-21","22-20","17-21","Jan O Jorgensen","H. S. Prannoy","DEN","IND",58,62,4,5,2,4,4,5,0,3,"['0-0', '0-1', '0-2', '1-2', '2-2', '2-3', '2-4', '2-5', '3-5', '3-6', '3-7', '4-7', '5-7', '6-7', '7-7', '7-8', '7-9', '7-10', '7-11', '7-12', '8-12', '8-13', '9-13', '9-14', '10-14', '11-14', '11-15', '12-15', '12-16', '13-16', '14-16', '15-16', '15-17', '16-17', '17-17', '17-18', '17-19', '17-20', '18-20', '19-20', '19-21']",4,3,2,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '3-3', '4-3', '5-3', '6-3', '6-4', '7-4', '7-5', '7-6', '8-6', '9-6', '10-6', '11-6', '11-7', '11-8', '12-8', '12-9', '13-9', '13-10', '13-11', '13-12', '14-12', '14-13', '14-14', '15-14', '16-14', '16-15', '16-16', '16-17', '17-17', '17-18', '18-18', '18-19', '19-19', '20-19', '20-20', '21-20', '22-20']",4,3,0,1,"['0-0', '0-1', '0-2', '0-3', '1-3', '2-3', '2-4', '2-5', '3-5', '3-6', '4-6', '4-7', '4-8', '5-8', '5-9', '5-10', '5-11', '6-11', '7-11', '7-12', '7-13', '8-13', '8-14', '9-14', '9-15', '9-16', '10-16', '11-16', '12-16', '13-16', '13-17', '14-17', '15-17', '15-18', '16-18', '16-19', '17-19', '17-20', '17-21']",1624.63971147341,1536.60263696326,1662.38328456885,1537.48673411343
"YONEX-SUNRISE India Open 2019","New Delhi","India","28-03-2019","HSBC BWF World Tour Super 500","MS","Round of 16",1,2,"False","21-11","21-16","","Srikanth Kidambi","Guangzu Lu","IND","CHN",42,27,5,3,4,0,4,3,1,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '4-2', '5-2', '5-3', '6-3', '6-4', '6-5', '7-5', '8-5', '9-5', '9-6', '10-6', '11-6', '12-6', '13-6', '13-7', '14-7', '15-7', '16-7', '17-7', '17-8', '17-9', '17-10', '18-10', '19-10', '19-11', '20-11', '21-11']",5,3,3,0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '4-2', '5-2', '6-2', '7-2', '7-3', '8-3', '9-3', '10-3', '11-3', '11-4', '11-5', '12-5', '12-6', '13-6', '13-7', '13-8', '13-9', '14-9', '15-9', '15-10', '15-11', '16-11', '17-11', '18-11', '18-12', '18-13', '19-13', '19-14', '20-14', '20-15', '20-16', '21-16']",,,,,"[]",1814.32151322396,1721.09426657163,1864.1344820068,1754.15886827972
"YONEX-SUNRISE India Open 2019","New Delhi","India","29-03-2019","HSBC BWF World Tour Super 500","MS","Quarter final",1,2,"False","21-16","21-15","","Yuxiang Huang","Khosit Phetpradab","CHN","THA",42,31,6,5,2,0,6,5,1,0,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2', '4-2', '5-2', '6-2', '6-3', '7-3', '8-3', '9-3', '9-4', '9-5', '10-5', '10-6', '10-7', '11-7', '11-8', '12-8', '13-8', '13-9', '13-10', '14-10', '14-11', '15-11', '16-11', '16-12', '16-13', '16-14', '16-15', '16-16', '17-16', '18-16', '19-16', '20-16', '21-16']",4,4,1,0,"['0-0', '0-1', '0-2', '0-3', '1-3', '2-3', '3-3', '4-3', '4-4', '4-5', '5-5', '6-5', '7-5', '8-5', '8-6', '9-6', '10-6', '10-7', '11-7', '12-7', '13-7', '14-7', '14-8', '14-9', '14-10', '14-11', '15-11', '15-12', '15-13', '15-14', '16-14', '17-14', '17-15', '18-15', '19-15', '20-15', '21-15']",,,,,"[]",1594.96372318432,1588.39162462972,1639.0445865136,1614.29741570086
"YONEX-SUNRISE India Open 2019","New Delhi","India","29-03-2019","HSBC BWF World Tour Super 500","MS","Quarter final",1,2,"False","21-16","21-11","","Kashyap Parupalli","Tzu Wei Wang","IND","TPE",42,27,6,4,2,0,5,4,1,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '4-2', '4-3', '5-3', '6-3', '6-4', '7-4', '8-4', '9-4', '9-5', '9-6', '9-7', '9-8', '10-8', '11-8', '12-8', '12-9', '12-10', '12-11', '13-11', '14-11', '15-11', '15-12', '15-13', '15-14', '15-15', '16-15', '16-16', '17-16', '18-16', '19-16', '20-16', '21-16']",5,4,1,0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '3-3', '4-3', '5-3', '6-3', '7-3', '7-4', '7-5', '7-6', '7-7', '8-7', '8-8', '9-8', '10-8', '10-9', '11-9', '12-9', '12-10', '13-10', '14-10', '15-10', '16-10', '17-10', '17-11', '18-11', '19-11', '20-11', '21-11']",,,,,"[]",1664.27726686539,1590.5043387963,1697.24153870517,1635.44509209771
"YONEX-SUNRISE India Open 2019","New Delhi","India","29-03-2019","HSBC BWF World Tour Super 500","MS","Quarter final",2,2,"False","10-21","16-21","","H. S. Prannoy","Viktor Axelsen","IND","DEN",26,42,3,5,0,6,3,5,0,3,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '1-5', '1-6', '2-6', '3-6', '4-6', '4-7', '5-7', '5-8', '5-9', '5-10', '5-11', '6-11', '6-12', '6-13', '6-14', '6-15', '6-16', '7-16', '7-17', '7-18', '8-18', '8-19', '8-20', '9-20', '10-20', '10-21']",3,4,0,3,"['0-0', '0-1', '0-2', '1-2', '2-2', '2-3', '3-3', '3-4', '3-5', '3-6', '4-6', '4-7', '4-8', '5-8', '5-9', '5-10', '6-10', '7-10', '8-10', '8-11', '9-11', '10-11', '10-12', '11-12', '11-13', '12-13', '12-14', '12-15', '13-15', '13-16', '14-16', '14-17', '14-18', '14-19', '14-20', '15-20', '16-20', '16-21']",,,,,"[]",1581.53436873713,1973.42518356581,1590.33568232174,2053.1110953577
"YONEX-SUNRISE India Open 2019","New Delhi","India","29-03-2019","HSBC BWF World Tour Super 500","MS","Quarter final",1,3,"False","21-23","21-11","21-19","Srikanth Kidambi","B. Sai Praneeth","IND","IND",63,53,7,6,2,6,5,4,0,6,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '1-5', '2-5', '3-5', '4-5', '5-5', '6-5', '6-6', '6-7', '6-8', '7-8', '7-9', '8-9', '9-9', '9-10', '9-11', '10-11', '11-11', '12-11', '12-12', '12-13', '13-13', '13-14', '14-14', '14-15', '14-16', '14-17', '14-18', '15-18', '15-19', '16-19', '16-20', '17-20', '18-20', '19-20', '20-20', '20-21', '21-21', '21-22', '21-23']",7,6,1,0,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '1-5', '1-6', '1-7', '2-7', '3-7', '4-7', '5-7', '6-7', '7-7', '8-7', '8-8', '9-8', '9-9', '10-9', '11-9', '12-9', '12-10', '13-10', '14-10', '14-11', '15-11', '16-11', '17-11', '18-11', '19-11', '20-11', '21-11']",5,2,1,0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '3-4', '3-5', '4-5', '4-6', '5-6', '6-6', '6-7', '7-7', '7-8', '7-9', '8-9', '8-10', '8-11', '9-11', '10-11', '10-12', '10-13', '11-13', '12-13', '13-13', '14-13', '15-13', '15-14', '15-15', '16-15', '16-16', '17-16', '18-16', '18-17', '19-17', '19-18', '19-19', '20-19', '21-19']",1840.88699940836,1712.64481798096,1896.70489968395,1784.28551071136
"YONEX-SUNRISE India Open 2019","New Delhi","India","30-03-2019","HSBC BWF World Tour Super 500","MS","Semi final",2,3,"False","21-16","14-21","19-21","Yuxiang Huang","Srikanth Kidambi","CHN","IND",54,58,6,6,3,3,6,2,3,0,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '3-3', '4-3', '4-4', '4-5', '5-5', '5-6', '6-6', '7-6', '7-7', '8-7', '8-8', '8-9', '9-9', '10-9', '10-10', '10-11', '11-11', '11-12', '12-12', '13-12', '14-12', '14-13', '14-14', '15-14', '16-14', '17-14', '18-14', '19-14', '20-14', '20-15', '20-16', '21-16']",4,6,0,1,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '3-3', '3-4', '3-5', '4-5', '4-6', '4-7', '4-8', '4-9', '4-10', '4-11', '5-11', '6-11', '6-12', '6-13', '6-14', '7-14', '7-15', '8-15', '9-15', '9-16', '9-17', '10-17', '10-18', '10-19', '11-19', '12-19', '13-19', '14-19', '14-20', '14-21']",3,4,0,2,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '2-4', '2-5', '3-5', '3-6', '4-6', '5-6', '5-7', '6-7', '7-7', '8-7', '8-8', '8-9', '9-9', '9-10', '10-10', '10-11', '11-11', '12-11', '13-11', '13-12', '14-12', '15-12', '15-13', '15-14', '16-14', '17-14', '17-15', '17-16', '18-16', '18-17', '18-18', '18-19', '18-20', '19-20', '19-21']",1630.28282766685,1864.17131056612,1682.10446278282,1924.04163785632
"YONEX-SUNRISE India Open 2019","New Delhi","India","30-03-2019","HSBC BWF World Tour Super 500","MS","Semi final",2,2,"False","11-21","17-21","","Kashyap Parupalli","Viktor Axelsen","IND","DEN",28,42,4,6,0,3,3,6,0,2,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '3-3', '3-4', '3-5', '3-6', '3-7', '3-8', '4-8', '5-8', '6-8', '6-9', '6-10', '7-10', '8-10', '8-11', '9-11', '9-12', '9-13', '9-14', '9-15', '9-16', '9-17', '10-17', '10-18', '10-19', '10-20', '11-20', '11-21']",4,6,0,1,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '4-2', '4-3', '4-4', '5-4', '5-5', '6-5', '6-6', '6-7', '6-8', '7-8', '8-8', '9-8', '10-8', '10-9', '11-9', '11-10', '12-10', '13-10', '14-10', '14-11', '14-12', '14-13', '14-14', '14-15', '15-15', '16-15', '17-15', '17-16', '17-17', '17-18', '17-19', '17-20', '17-21']",,,,,"[]",1692.74603348248,1980.25375993659,1735.93313603306,2059.24905773735
"YONEX-SUNRISE India Open 2019","New Delhi","India","31-03-2019","HSBC BWF World Tour Super 500","MS","Final",2,2,"False","7-21","20-22","","Srikanth Kidambi","Viktor Axelsen","IND","DEN",27,43,3,15,2,2,1,12,0,1,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '3-3', '3-4', '4-4', '4-5', '5-5', '5-6', '5-7', '6-7', '6-8', '6-9', '7-9', '7-10', '7-11', '7-12', '7-13', '7-14', '7-15', '7-16', '7-17', '7-18', '7-19', '7-20', '7-21']",3,4,2,1,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '1-5', '2-5', '3-5', '4-5', '4-6', '4-7', '5-7', '5-8', '6-8', '6-9', '6-10', '7-10', '8-10', '9-10', '9-11', '9-12', '10-12', '11-12', '12-12', '12-13', '13-13', '14-13', '14-14', '14-15', '15-15', '15-16', '16-16', '17-16', '17-17', '18-17', '19-17', '19-18', '20-18', '20-19', '20-20', '20-21', '20-22']",,,,,"[]",1879.0367481644,1991.80476486685,1939.68973368478,2071.84465635792
"CELCOM AXIATA Malaysia Open 2019","Kuala Lumpur","Malaysia","02-04-2019","HSBC BWF World Tour Super 750","MS","Round of 32",2,2,"False","10-21","15-21","","Daren Liew","Kantaphon Wangcharoen","MAS","THA",25,42,4,8,0,2,2,5,0,1,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '2-4', '3-4', '3-5', '4-5', '4-6', '4-7', '4-8', '5-8', '5-9', '5-10', '6-10', '7-10', '7-11', '7-12', '8-12', '8-13', '8-14', '8-15', '8-16', '8-17', '9-17', '9-18', '9-19', '10-19', '10-20', '10-21']",4,8,0,1,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2', '4-2', '5-2', '6-2', '7-2', '7-3', '8-3', '9-3', '9-4', '9-5', '9-6', '9-7', '9-8', '9-9', '9-10', '9-11', '10-11', '10-12', '10-13', '10-14', '10-15', '11-15', '11-16', '11-17', '12-17', '13-17', '14-17', '14-18', '15-18', '15-19', '15-20', '15-21']",,,,,"[]",1633.61264959368,1613.19088593639,1660.3062744099,1647.79928310251
"CELCOM AXIATA Malaysia Open 2019","Kuala Lumpur","Malaysia","02-04-2019","HSBC BWF World Tour Super 750","MS","Round of 32",1,3,"False","20-22","21-13","21-11","Kento Momota","Jan O Jorgensen","JPN","DEN",62,46,5,6,6,1,4,6,4,1,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '1-5', '1-6', '2-6', '3-6', '3-7', '4-7', '5-7', '6-7', '6-8', '7-8', '8-8', '9-8', '10-8', '10-9', '11-9', '11-10', '12-10', '13-10', '13-11', '14-11', '14-12', '15-12', '15-13', '16-13', '17-13', '17-14', '18-14', '18-15', '18-16', '19-16', '20-16', '20-17', '20-18', '20-19', '20-20', '20-21', '20-22']",5,2,1,0,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '4-2', '5-2', '5-3', '6-3', '7-3', '7-4', '8-4', '8-5', '8-6', '9-6', '9-7', '10-7', '11-7', '12-7', '13-7', '14-7', '14-8', '14-9', '15-9', '16-9', '16-10', '17-10', '17-11', '18-11', '18-12', '19-12', '19-13', '20-13', '21-13']",5,3,1,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '5-1', '5-2', '6-2', '6-3', '6-4', '6-5', '7-5', '8-5', '8-6', '9-6', '10-6', '11-6', '11-7', '12-7', '13-7', '13-8', '14-8', '15-8', '16-8', '16-9', '17-9', '18-9', '18-10', '19-10', '19-11', '20-11', '21-11']",2078.81408953692,1579.70797969954,2161.34378874479,1609.53433636053
"CELCOM AXIATA Malaysia Open 2019","Kuala Lumpur","Malaysia","02-04-2019","HSBC BWF World Tour Super 750","MS","Round of 32",2,3,"False","20-22","23-21","12-21","Sameer Verma","Yuqi Shi","IND","CHN",55,64,4,9,1,11,4,3,0,3,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '4-2', '4-3', '4-4', '4-5', '5-5', '6-5', '6-6', '7-6', '7-7', '7-8', '8-8', '8-9', '8-10', '9-10', '9-11', '9-12', '9-13', '10-13', '11-13', '11-14', '11-15', '11-16', '12-16', '13-16', '14-16', '15-16', '15-17', '16-17', '16-18', '17-18', '17-19', '18-19', '18-20', '19-20', '20-20', '20-21', '20-22']",3,4,1,4,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2', '3-3', '4-3', '5-3', '6-3', '6-4', '6-5', '6-6', '6-7', '7-7', '7-8', '7-9', '8-9', '9-9', '10-9', '10-10', '10-11', '10-12', '11-12', '11-13', '11-14', '11-15', '11-16', '12-16', '13-16', '13-17', '13-18', '14-18', '14-19', '15-19', '16-19', '17-19', '17-20', '18-20', '19-20', '20-20', '20-21', '21-21', '22-21', '23-21']",4,9,0,4,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '0-6', '0-7', '0-8', '0-9', '1-9', '1-10', '1-11', '2-11', '2-12', '3-12', '4-12', '5-12', '6-12', '6-13', '6-14', '6-15', '6-16', '7-16', '7-17', '8-17', '8-18', '9-18', '9-19', '9-20', '10-20', '11-20', '12-20', '12-21']",1714.28393627461,1912.20482993876,1754.38530029886,1986.01868971629
"CELCOM AXIATA Malaysia Open 2019","Kuala Lumpur","Malaysia","02-04-2019","HSBC BWF World Tour Super 750","MS","Round of 32",1,2,"False","21-13","21-9","","Long Chen","Hans-Kristian Solberg Vittinghus","CHN","DEN",42,22,6,3,3,0,5,2,2,0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '4-2', '4-3', '5-3', '6-3', '7-3', '8-3', '9-3', '9-4', '10-4', '10-5', '10-6', '11-6', '12-6', '13-6', '13-7', '14-7', '14-8', '14-9', '15-9', '16-9', '17-9', '17-10', '17-11', '18-11', '19-11', '19-12', '20-12', '20-13', '21-13']",6,3,1,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '5-1', '6-1', '6-2', '6-3', '6-4', '7-4', '8-4', '9-4', '9-5', '10-5', '10-6', '11-6', '12-6', '12-7', '13-7', '14-7', '15-7', '16-7', '17-7', '18-7', '18-8', '18-9', '19-9', '20-9', '21-9']",,,,,"[]",1798.38551173828,1616.18386286142,1831.95742679346,1656.44529367166
"CELCOM AXIATA Malaysia Open 2019","Kuala Lumpur","Malaysia","02-04-2019","HSBC BWF World Tour Super 750","MS","Round of 32",1,2,"False","21-19","24-22","","Rasmus Gemke","Hyun Il Lee","DEN","KOR",45,41,4,4,4,2,4,4,1,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '3-3', '3-4', '4-4', '5-4', '5-5', '5-6', '6-6', '6-7', '6-8', '7-8', '8-8', '8-9', '9-9', '10-9', '10-10', '10-11', '11-11', '12-11', '12-12', '12-13', '12-14', '12-15', '13-15', '14-15', '15-15', '16-15', '16-16', '17-16', '18-16', '18-17', '18-18', '18-19', '19-19', '20-19', '21-19']",3,4,3,2,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '2-4', '3-4', '4-4', '4-5', '4-6', '5-6', '5-7', '6-7', '7-7', '8-7', '8-8', '8-9', '8-10', '8-11', '9-11', '9-12', '10-12', '11-12', '11-13', '12-13', '12-14', '13-14', '14-14', '14-15', '15-15', '16-15', '16-16', '17-16', '17-17', '17-18', '17-19', '18-19', '18-20', '19-20', '20-20', '21-20', '21-21', '22-21', '22-22', '23-22', '24-22']",,,,,"[]",1596.16383904552,1676.5056460166,1609.14120981271,1718.39879033698
